         Reward           Loss         Length
         24.000          0.000             24
         32.000          0.000             32
         14.000          0.000             14
         35.000          0.000             35
         19.000          0.000             19
         20.000          2.288             20
         46.000          1.815             46
         32.000          0.916             32
         64.000          0.259             64
         27.000          0.177             27
         28.000          0.161             28
         28.000          0.173             28
         27.000          0.181             27
         16.000          0.217             16
         50.000          0.223             50
         30.000          0.238             30
         24.000          0.249             24
         20.000          0.256             20
         22.000          0.318             22
         32.000          0.343             32
         20.000          0.346             20
         34.000          0.369             34
         18.000          0.365             18
         13.000          0.389             13
         25.000          0.423             25
         11.000          0.433             11
         36.000          0.412             36
         48.000          0.445             48
        117.000          0.498            117
        120.000          0.555            120
         34.000          0.591             34
         54.000          0.601             54
         97.000          0.655             97
         98.000          0.660             98
         95.000          0.735             95
         16.000          0.761             16
        134.000          0.852            134
         91.000          0.843             91
         85.000          0.901             85
         49.000          0.923             49
        180.000          0.988            180
        237.000          1.049            237
        149.000          1.059            149
        227.000          1.106            227
        196.000          1.103            196
        196.000          1.157            196
        162.000          1.202            162
        230.000          1.200            230
        275.000          1.248            275
        195.000          1.299            195
        218.000          1.255            218
        171.000          1.319            171
        164.000          1.307            164
        216.000          1.275            216
        215.000          1.295            215
        199.000          1.265            199
        264.000          1.265            264
        277.000          1.242            277
        218.000          1.212            218
        179.000          1.194            179
        225.000          1.171            225
        179.000          1.144            179
        186.000          1.154            186
        189.000          1.141            189
        281.000          1.143            281
        218.000          1.110            218
        210.000          1.054            210
        169.000          1.077            169
        189.000          1.057            189
        193.000          0.987            193
        302.000          1.047            302
        240.000          1.073            240
        224.000          0.973            224
        240.000          0.953            240
        197.000          0.976            197
        228.000          0.935            228
        212.000          0.943            212
        240.000          0.967            240
        199.000          0.914            199
        270.000          0.804            270
        217.000          0.655            217
        301.000          0.448            301
        220.000          0.376            220
        264.000          0.284            264
        276.000          0.222            276
        206.000          0.160            206
        354.000          0.136            354
        228.000          0.110            228
        226.000          0.105            226
        236.000          0.098            236
        229.000          0.083            229
        269.000          0.075            269
        269.000          0.067            269
        356.000          0.059            356
        208.000          0.054            208
        186.000          0.051            186
        210.000          0.050            210
        450.000          0.047            450
        490.000          0.045            490
        500.000          0.043            500
        329.000          0.040            329
        180.000          0.039            180
        250.000          0.038            250
        500.000          0.037            500
        500.000          0.038            500
        500.000          0.037            500
        313.000          0.036            313
        500.000          0.035            500
        331.000          0.038            331
        500.000          0.033            500
        500.000          0.035            500
        500.000          0.035            500
        500.000          0.034            500
        500.000          0.032            500
        500.000          0.032            500
        500.000          0.030            500
        500.000          0.030            500
        500.000          0.027            500
        500.000          0.026            500
        500.000          0.024            500
        500.000          0.023            500
        500.000          0.021            500
        500.000          0.020            500
        500.000          0.019            500
        500.000          0.018            500
        500.000          0.017            500
        500.000          0.015            500
        500.000          0.012            500
        500.000          0.011            500
        500.000          0.008            500
        500.000          0.008            500
        500.000          0.007            500
        500.000          0.006            500
        500.000          0.006            500
        500.000          0.005            500
        500.000          0.004            500
        500.000          0.004            500
        500.000          0.004            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.006            500
        500.000          0.006            500
        500.000          0.006            500
        500.000          0.006            500
        500.000          0.006            500
        500.000          0.005            500
        500.000          0.006            500
        500.000          0.007            500
        500.000          0.006            500
        500.000          0.007            500
        500.000          0.008            500
        500.000          0.008            500
        500.000          0.006            500
        500.000          0.007            500
        500.000          0.006            500
        500.000          0.007            500
        500.000          0.008            500
        500.000          0.006            500
        500.000          0.006            500
        500.000          0.007            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.008            500
        500.000          0.008            500
        500.000          0.009            500
        500.000          0.007            500
        500.000          0.010            500
        500.000          0.008            500
        500.000          0.010            500
        500.000          0.008            500
        500.000          0.009            500
        500.000          0.009            500
        500.000          0.011            500
        500.000          0.010            500
        500.000          0.011            500
        500.000          0.010            500
        500.000          0.011            500
        500.000          0.011            500
        500.000          0.011            500
        500.000          0.010            500
        500.000          0.011            500
        500.000          0.011            500
        500.000          0.003            500
        500.000          0.004            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.000            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.004            500
        500.000          0.004            500
        500.000          0.004            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.003            500
        500.000          0.004            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.004            500
        500.000          0.002            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.002            500
        500.000          0.003            500
        500.000          0.003            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        489.000          0.001            489
        486.000          0.021            486
        500.000          0.038            500
        500.000          0.039            500
        500.000          0.040            500
        500.000          0.041            500
        500.000          0.035            500
        500.000          0.032            500
        500.000          0.043            500
        500.000          0.036            500
        500.000          0.032            500
        500.000          0.030            500
        500.000          0.036            500
        500.000          0.031            500
        500.000          0.033            500
        500.000          0.034            500
        500.000          0.041            500
        500.000          0.037            500
        500.000          0.029            500
        500.000          0.034            500
        500.000          0.034            500
        500.000          0.016            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.002            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.000            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
        500.000          0.001            500
